"ID","File","GPSLongitude","GPSLatitude","Type","City","Place","Quality","Design"
"1332","IMG_20200630_063532.jpg",6.76409758333333,51.4291465833333,"Pf","Du","Pave",-2,"C"
"1333","IMG_20200630_063842.jpg",6.76709755555556,51.4304748611111,"Multi","Du","Green",2,"C"
"1334","IMG_20200701_072236.jpg",6.79904925,51.1960444444444,"Multi","Du","Dirt",-2,"C"
"1335","IMG_20200701_165147.jpg",6.75997247222222,51.4282836944444,"Kizi","Du","Street",2,"B"
"1336","IMG_20200702_063210.jpg",6.76122338888889,51.427942,"Wald","Du","House",-2,"C"
"1337","IMG_20200702_063535.jpg",6.76083180555556,51.4281181111111,"Pf","Du","Pave",-1,"C"
"1338","IMG_20200707_063014.jpg",6.76303019444444,51.4285430833333,"Kizi","Du","Pave",-2,"B"
"1339","IMG_20200707_063308.jpg",6.76558636111111,51.4302261388889,"Multi","Du","Green",2,"C"
"1340","IMG_20200707_063743.jpg",6.77115611111111,51.4300646111111,"Pf","Du","Trash",2,"C"
"1341","IMG_20200707_063754.jpg",6.77132019444444,51.4303395,"Energy","Du","Pave",2,"C"
"1342","IMG_20200707_154939.jpg",6.77175405555556,51.4305678333333,"Pf","Du","Pave",2,"C"
"1343","IMG_20200707_155559.jpg",6.76432538888889,51.4292946944444,"Pf","Du","Pave",-2,"C"
"1344","IMG_20200707_170149.jpg",6.76067269444444,51.4281756111111,"Multi","Du","Street",-2,"B"
"1345","IMG_20200707_170547.jpg",6.76256019444444,51.4305518888889,"Multi","Du","Street",-2,"C"
"1346","IMG_20200707_202313.jpg",6.77928669444444,51.4325360833333,"Multi","Du","Pave",2,"B"
"1347","IMG_20200707_203125.jpg",6.76930727777778,51.4307433888889,"Granat","Du","Trash",2,"B"
"1348","IMG_20200711_142431_Bokeh.jpg",6.76045311111111,51.4281000555556,"Multi","Du","House",2,"C"
"1349","IMG_20200711_202309.jpg",6.76012511111111,51.4258233888889,"Pf","Du","Green",2,"B"
"1350","IMG_20200711_202414.jpg",6.75897258333333,51.4257183888889,"Ora","Du","Street",1,"C"
"1351","IMG_20200711_202826.jpg",6.75842908333333,51.4224255,"Ora","Du","Pave",-1,"B"
"1352","IMG_20200711_202907.jpg",6.75799797222222,51.4215203888889,"Multi","Du","Pave",-1,"B"
"1353","IMG_20200711_203310_Bokeh.jpg",6.75988419444444,51.4190165833333,"Ora","Du","Green",2,"B"
"1354","IMG_20200711_203310_Bokeh.jpg",6.75988419444444,51.4190165833333,"Granat","Du","Green",1,"B"
"1355","IMG_20200711_203946.jpg",6.76029838888889,51.4161145833333,"Multi","Du","Dirt",-2,"C"
"1356","IMG_20200713_063736.jpg",6.76751858333333,51.4306630833333,"Wasser","Du","Dirt",2,"C"
"1357","IMG_20200713_063830_Bokeh.jpg",6.7667105,51.43047375,"Granat","Du","Trash",2,"C"
"1358","IMG_20200713_063955.jpg",6.76829302777778,51.4307931388889,"Multi","Du","Green",2,"C"
"1359","IMG_20200713_064217.jpg",6.77113669444444,51.4303081944444,"Wasser","Du","Pave",2,"C"
"1360","IMG_20200714_063607_Bokeh.jpg",6.760868,51.4280540833333,"Pf","Du","Pave",-2,"C"
"1361","IMG_20200714_063704.jpg",6.76196963888889,51.4278615277778,"Pf","Du","Pave",-2,"C"
"1362","IMG_20200714_153000.jpg",6.80733577777778,51.2313582777778,"Pf","D","Pave",-1,"B"
"1363","IMG_20200715_063406.jpg",6.76494680555556,51.4297890555556,"Pf","Du","Dirt",-2,"C"
"1364","IMG_20200715_063720_Bokeh.jpg",6.76892580555556,51.4306549444444,"Wald","Du","Utilitybox",2,"B"
"1365","IMG_20200717_064505.jpg",6.76850752777778,51.4307516666667,"Granat","Du","Dirt",2,"C"
"1366","IMG_20200717_152701.jpg",6.765873,51.431254,"Kiba","Du","Train",-2,"C"
"1367","IMG_20200717_152756.jpg",6.762411,51.4315711,"AOZ","Du","Pave",2,"B"
"1368","IMG_20200717_154419.jpg",NA,NA,"Pf","Du","Street",-2,"C"
"1369","IMG_20200718_160710.jpg",6.76033494444444,51.4301178333333,"Wasser","Du","Green",2,"C"
"1370","IMG_20200718_160714.jpg",6.76033494444444,51.4301178333333,"Pf","Du","Green",-1,"C"
"1371","IMG_20200718_160721.jpg",6.76033494444444,51.4301178333333,"Him","Du","Green",1,"C"
"1372","IMG_20200718_160920.jpg",6.75879808333333,51.4298030833333,"AOZ","Du","Pave",2,"B"
"1373","IMG_20200718_160948.jpg",6.75977708333333,51.429324,"Pf","Du","Green",1,"B"
"1374","IMG_20200721_063023.jpg",6.76213688888889,51.4279285,"Ora","Du","Pave",-1,"B"
"1375","IMG_20200721_063207.jpg",6.76337672222222,51.4289341666667,"Mango","Du","Street",2,"C"
"1376","IMG_20200721_063559.jpg",6.76706813888889,51.4305468611111,"Pf","Du","Dirt",-2,"C"
"1377","IMG_20200722_063359_Bokeh.jpg",6.76763127777778,51.4308153888889,"Zit","Du","Trash",2,"C"
"1378","IMG_20200722_063419.jpg",6.76068652777778,51.4280838611111,"Wald","Du","Green",-2,"C"
"1379","IMG_20200723_064045_Bokeh.jpg",6.76798877777778,51.4309174722222,"Ora","Du","Trash",2,"B"
"1380","IMG_20200723_064333.jpg",6.77117519444444,51.4302955833333,"Zit","Du","Pave",2,"C"
"1381","IMG_20200723_064333.jpg",6.77117519444444,51.4302955833333,"Wald","Du","Pave",2,"C"
"1382","IMG_20200723_070756.jpg",6.79318308333333,51.2200928888889,"Kizi","D","Train",-1,"B"
"1383","IMG_20200723_160155.jpg",6.76687916666667,51.4311380277778,"Mango","Du","Pave",-1,"C"
"1384","IMG_20200724_063434.jpg",6.76445647222222,51.4293552777778,"AOZ","Du","Dirt",2,"B"
"1385","IMG_20200725_132309.jpg",6.76187019444444,51.4294780833333,"Mango","Du","House",2,"C"
"1386","IMG_20200725_134904.jpg",6.75214808333333,51.4116398888889,"Multi","Du","Pave",-2,"C"
"1387","IMG_20200725_134915.jpg",6.75214808333333,51.4116398888889,"Kizi","Du","Green",2,"C"
"1388","IMG_20200725_134929.jpg",6.75214808333333,51.4116398888889,"Pf","Du","Dirt",-2,"B"
"1389","IMG_20200725_134929.jpg",6.75214808333333,51.4116398888889,"Pf","Du","Dirt",-2,"B"
"1390","IMG_20200725_134929.jpg",6.75214808333333,51.4116398888889,"Pf","Du","Dirt",-1,"B"
"1391","IMG_20200725_144547.jpg",6.74588877777778,51.4107561666667,"Ora","Du","Pave",2,"B"
"1392","IMG_20200725_190946.jpg",6.76036647222222,51.4259078888889,"Pf","Du","Green",-1,"B"
"1393","IMG_20200725_190953.jpg",6.76036647222222,51.4259078888889,"Pf","Du","Green",-2,"B"
"1394","IMG_20200725_191131.jpg",6.75916713888889,51.4254632777778,"Mango","Du","Street",-2,"C"
"1395","IMG_20200725_191417.jpg",6.75933927777778,51.4238312777778,"Pf","Du","Pave",-2,"B"
"1396","IMG_20200725_192623.jpg",6.76344088888889,51.4172511944444,"Energy","Du","Street",-1,"C"
"1397","IMG_20200725_192930.jpg",6.76104738888889,51.4157505,"Blau","Du","Green",-2,"B"
"1398","IMG_20200725_194220.jpg",6.76156269444444,51.4155216944444,"Ora","Du","Pave",-2,"B"
"1399","IMG_20200727_062744.jpg",6.76358927777778,51.4288360833333,"Multi","Du","Street",-2,"B"
"1400","IMG_20200727_065939.jpg",6.79255527777778,51.2206666944444,"Pf","D","Train",2,"B"
"1401","IMG_20200728_063456.jpg",6.76070277777778,51.4281700833333,"Energy","Du","Pave",2,"C"
"1402","IMG_20200728_064126.jpg",6.76882302777778,51.4306005555556,"Wasser","Du","Green",2,"C"
"1403","IMG_20200728_064327.jpg",6.76976069444444,51.4307271944444,"Multi","Du","Pave",1,"C"
"1404","IMG_20200728_151809.jpg",6.79254688888889,51.2206570833333,"Ora","D","Pave",2,"B"
"1405","IMG_20200728_151809.jpg",6.79254688888889,51.2206570833333,"Ora","D","Pave",2,"B"
"1406","IMG_20200728_163927.jpg",6.760962,51.4281247777778,"Kizi","Du","Pave",2,"B"
"1407","IMG_20200728_174005.jpg",6.78309419444444,51.4324707777778,"Ora","Du","House",2,"B"
"1408","IMG_20200729_062607.jpg",6.77092088888889,51.43030125,"Multi","Du","Street",2,"B"
"1409","IMG_20200730_063916.jpg",6.76066197222222,51.4281646111111,"Granat","Du","Pave",-2,"B"
"1410","IMG_20200801_010005.jpg",6.77379577777778,51.4321387777778,"AOZ","Du","Trash",2,"B"
"1411","IMG_20200801_010007.jpg",6.7514425,51.4300536944444,"Multi","Du","House",2,"C"
"1412","IMG_20200801_010019.jpg",6.75580530555556,51.4312003888889,"Wasser","Du","Pave",-2,"C"
"1413","IMG_20200801_010356.jpg",6.7560085,51.4293805,"Pf","Du","House",2,"B"
"1414","IMG_20200801_015009.jpg",6.758803,51.4269967777778,"Kiba","Du","Pave",-2,"B"
"1415","IMG_20200804_063159.jpg",6.76114491666667,51.4277725833333,"Wald","Du","House",2,"B"
"1416","IMG_20200804_063912.jpg",6.76792,51.4305429166667,"Zit","Du","Trash",2,"C"
"1417","IMG_20200804_064010.jpg",6.76900019444444,51.4308274722222,"Multi","Du","Pave",-2,"C"
"1418","IMG_20200804_181744.jpg",6.75604038888889,51.4303389722222,"Pf","Du","Pave",1,"B"
"1419","IMG_20200806_063638.jpg",6.76387041666667,51.4291395555556,"Granat","Du","House",2,"C"
"1420","IMG_20200806_161245.jpg",6.76197658333333,51.4278357777778,"Wald","Du","Pave",-2,"B"
"1421","IMG_20200807_155249.jpg",6.7617295,51.4278355833333,"Multi","Du","Pave",2,"C"
"1422","IMG_20200808_162433.jpg",6.73866288888889,51.4143945,"Multi","Du","Green",-2,"C"
"1423","IMG_20200808_162519.jpg",6.73866288888889,51.4143945,"Zit","Du","Pave",-2,"B"
"1424","IMG_20200808_162606.jpg",6.7352945,51.3987742777778,"Wasser","Du","Street",-1,"C"
"1425","IMG_20200808_164453_Bokeh.jpg",6.75266838888889,51.4102935833333,"Blau","Du","Street",2,"B"
"1426","IMG_20200808_165337.jpg",6.75901769444444,51.413842,"Multi","Du","Green",-1,"B"
"1427","IMG_20200808_165436.jpg",6.75917927777778,51.4137240833333,"Energy","Du","Pave",-2,"C"
"1428","IMG_20200808_170054.jpg",6.76241238888889,51.4165270555556,"Multi","Du","Pave",-1,"B"
"1429","IMG_20200809_114706.jpg",6.59130697222222,51.1032938333333,"Pf","Gre","Green",2,"C"
"1430","IMG_20200810_063200.jpg",6.76103688888889,51.4280076944444,"Ora","Du","Street",2,"B"
"1431","IMG_20200810_063229_Bokeh.jpg",6.76158538888889,51.4278368888889,"Multi","Du","Street",1,"C"
"1432","IMG_20200810_063557.jpg",6.76485438888889,51.4293995,"Kiba","Du","House",2,"B"
"1433","IMG_20200810_063732.jpg",6.76533575,51.4295923055556,"Wasser","Du","House",2,"B"
"1434","IMG_20200810_063828_Bokeh.jpg",6.76636508333333,51.4310973888889,"AOZ","Du","Trash",2,"B"
"1435","IMG_20200810_064316.jpg",6.77199177777778,51.4301989722222,"Pf","Du","Pave",-2,"C"
"1436","IMG_20200810_064316.jpg",6.77199177777778,51.4301989722222,"Zit","Du","Pave",-2,"C"
"1437","IMG_20200810_064323.jpg",6.77199177777778,51.4301989722222,"Multi","Du","Pave",-2,"C"
"1438","IMG_20200812_164328.jpg",6.75911338888889,51.4300215833333,"Granat","Du","Pave",-2,"C"
"1439","IMG_20200812_164533.jpg",6.76135630555556,51.4310009444444,"Zit","Du","Pave",2,"B"
"1440","IMG_20200812_165213.jpg",6.76287458333333,51.4328947777778,"Pf","Du","House",1,"C"
"1441","IMG_20200812_165213.jpg",6.76287458333333,51.4328947777778,"Pf","Du","House",2,"C"
"1442","IMG_20200812_171600.jpg",6.77420677777778,51.432115,"Pf","Du","Train",-1,"B"
"1443","IMG_20200812_171600.jpg",6.77420677777778,51.432115,"Pf","Du","Train",2,"B"
"1444","IMG_20200812_210330_Bokeh.jpg",6.75868441666667,51.4302328333333,"Pf","Du","Pave",2,"B"
"1445","IMG_20200812_210403.jpg",6.7588185,51.4299205833333,"Wald","Du","Pave",1,"B"
"1446","IMG_20200812_210416.jpg",6.75878808333333,51.4300510833333,"Kizi","Du","Street",1,"B"
"1447","IMG_20200812_210454.jpg",6.75878677777778,51.4298976944444,"Ora","Du","Green",1,"B"
"1448","IMG_20200812_210518_Bokeh.jpg",6.75888627777778,51.4294186666667,"Pf","Du","Green",1,"B"
"1449","IMG_20200812_210531_Bokeh.jpg",6.75859008333333,51.4298170833333,"Wald","Du","Green",-1,"C"
"1450","IMG_20200813_160120.jpg",6.76866261111111,51.4305368333333,"Multi","Du","Green",1,"B"
"1451","IMG_20200814_141908.jpg",6.76134527777778,51.4279347777778,"Pf","Du","Pave",2,"B"
"1452","IMG_20200814_190253.jpg",6.75917888888889,51.4256772777778,"Pf","Du","Green",2,"B"
"1453","IMG_20200814_190303.jpg",6.75934205555556,51.4255957222222,"Pf","Du","Train",-2,"C"
"1454","IMG_20200814_193543.jpg",6.75908825,51.4254690833333,"Pf","Du","Green",2,"B"
"1455","IMG_20200814_194840.jpg",6.76224016666667,51.4143182777778,"Pf","Du","Green",2,"C"
"1456","IMG_20200815_131503.jpg",6.76159119444444,51.4290739722222,"Wasser","Du","Pave",-2,"C"
"1457","IMG_20200815_133041.jpg",6.76106658333333,51.4307977777778,"Kiba","Du","Pave",-1,"B"
"1458","IMG_20200815_133248.jpg",6.76023877777778,51.4296659722222,"Kiba","Du","Pave",1,"B"
"1459","IMG_20200815_133315.jpg",6.75876969444444,51.4298509722222,"Kiba","Du","Pave",-2,"B"
"1460","IMG_20200815_133355.jpg",6.75890186111111,51.4294716111111,"Wald","Du","Street",-2,"B"
"1461","IMG_20200815_133509.jpg",6.75943558333333,51.4288058055556,"Granat","Du","Street",-2,"B"
"1462","IMG_20200815_133509.jpg",6.75943558333333,51.4288058055556,"Granat","Du","Street",-2,"B"
"1463","IMG_20200818_062840.jpg",6.761616,51.4278641944444,"Multi","Du","Pave",-1,"C"
"1464","IMG_20200818_152837.jpg",6.76154558333333,51.4278743611111,"Pf","Du","Pave",1,"B"
"1465","IMG_20200821_063735.jpg",6.76383369444444,51.4290736944444,"Zit","Du","Pave",-2,"B"
"1466","IMG_20200821_064054.jpg",6.76145808333333,51.4279030555556,"Multi","Du","Trash",-1,"C"
"1467","IMG_20200821_064054.jpg",6.76145808333333,51.4279030555556,"Multi","Du","Trash",1,"C"
"1468","IMG_20200821_073833.jpg",6.79617827777778,51.1963941944444,"Pf","D","Green",2,"B"
"1469","IMG_20200821_073833.jpg",6.79617827777778,51.1963941944444,"Pf","D","Green",2,"B"
"1470","IMG_20200821_202854.jpg",6.76005861111111,51.4277926388889,"Pf","Du","Pave",-1,"C"
"1471","IMG_20200821_203221.jpg",6.76286869444444,51.4313788888889,"Mango","Du","Pave",2,"C"
"1472","IMG_20200821_203553.jpg",6.76381969444444,51.4331060833333,"Kiba","Du","Pave",-1,"C"
"1473","IMG_20200821_203715.jpg",6.76459677777778,51.4335905833333,"AOZ","Du","Green",2,"C"
"1474","IMG_20200821_204121.jpg",6.76919627777778,51.4320753888889,"Multi","Du","Green",2,"B"
"1475","IMG_20200821_204241_Bokeh.jpg",6.76928480555556,51.4339846388889,"Pf","Du","Green",2,"C"
"1476","IMG_20200821_222629.jpg",6.75302616666667,51.4302111944444,"Kiba","Du","Trash",2,"B"
"1477","IMG_20200821_222948.jpg",6.75402577777778,51.4178841666667,"Kiba","Du","Street",2,"B"
"1478","IMG_20200821_231822.jpg",6.75372630555556,51.4183724722222,"Multi","Du","Pave",-2,"B"
"1479","IMG_20200822_141627.jpg",6.76177788888889,51.4293284722222,"Pf","Du","Pave",-2,"C"
"1480","IMG_20200822_141835.jpg",6.76264808333333,51.4307238888889,"Pf","Du","House",2,"B"
"1481","IMG_20200822_144702.jpg",6.75921658333333,51.4320696944444,"Zit","Du","Green",1,"C"
"1482","IMG_20200822_145226.jpg",6.758745,51.4298242777778,"Pf","Du","Pave",2,"C"
"1483","IMG_20200822_145234.jpg",6.758745,51.4298242777778,"Pf","Du","Utilitybox",2,"C"
"1484","IMG_20200822_145348.jpg",6.75975688888889,51.4286812777778,"Pf","Du","Street",-2,"B"
"1485","IMG_20200822_145348.jpg",6.75975688888889,51.4286812777778,"Pf","Du","Street",-2,"B"
"1486","IMG_20200822_145401.jpg",6.75975688888889,51.4286812777778,"Granat","Du","Street",-2,"B"
"1487","IMG_20200822_145432.jpg",6.75976838888889,51.4285242777778,"Zit","Du","Green",2,"C"
"1488","IMG_20200822_145440.jpg",6.75976838888889,51.4285242777778,"Pf","Du","Green",2,"C"
"1489","IMG_20200822_145440.jpg",6.75976838888889,51.4285242777778,"Granat","Du","Green",2,"C"
"1490","IMG_20200824_131258.jpg",6.76109819444444,51.4282844722222,"Pf","Du","Street",-1,"B"
"1491","IMG_20200824_131449.jpg",6.75780977777778,51.4298311944444,"Pf","Du","Pave",-2,"C"
"1492","IMG_20200824_131726.jpg",6.76065183333333,51.4281698333333,"Mango","Du","Pave",-2,"C"
"1493","IMG_20200824_135044.jpg",6.76320808333333,51.4286485833333,"Wasser","Du","Pave",-2,"C"
"1494","IMG_20200824_135301.jpg",6.76113477777778,51.4280107777778,"Pf","Du","Pave",-1,"C"
"1495","IMG_20200824_135314_Bokeh.jpg",6.76143852777778,51.4279286111111,"Mate","Du","Street",1,"C"
"1496","IMG_20200824_191709.jpg",NA,NA,"Multi","Du","Pave",-1,"C"
"1497","IMG_20200828_091659.jpg",6.76069233333333,51.4282044444444,"Pf","Du","Street",2,"B"
"1498","IMG_20200828_091703.jpg",6.76093436111111,51.4280105555556,"Pf","Du","Street",2,"B"
"1499","IMG_20200828_091719.jpg",6.76100094444444,51.4279359444444,"Pf","Du","Street",-2,"C"
"1500","IMG_20200828_194333.jpg",6.75693205555556,51.4307461388889,"Zit","Du","Green",-2,"C"
"1501","IMG_20200828_201654.jpg",6.75881169444444,51.4297039166667,"Ora","Du","Pave",-1,"C"
"1502","IMG_20200829_181630.jpg",6.76226277777778,51.4297323888889,"Mango","Du","Pave",-1,"C"
"1503","IMG_20200829_183711.jpg",6.76184777777778,51.4321757777778,"Wasser","Du","Green",-1,"B"
"1504","IMG_20200829_191234.jpg",6.76513258333333,51.4342906388889,"Wasser","Du","Pave",2,"C"
"1505","IMG_20200829_214033.jpg",6.77133866666667,51.43025675,"Energy","Du","Train",2,"C"
"1506","IMG_20200829_214033.jpg",6.77133866666667,51.43025675,"Pf","Du","Train",2,"C"
"1507","IMG_20200829_215848.jpg",6.77668786111111,51.4294363888889,"Pf","Du","Pave",2,"B"
"1508","IMG_20200829_220112.jpg",6.76881519444444,51.4307630833333,"Zit","Du","Street",-2,"C"
"1509","IMG_20200831_160723.jpg",6.64987127777778,51.4797244166667,"Zit","Mo","Green",-1,"C"
"1510","IMG_20200901_135207.jpg",6.76069480555556,51.4281586388889,"Ora","Du","Pave",2,"B"
"1511","IMG_20200901_135212.jpg",6.763804,51.4290518888889,"Zit","Du","Pave",-1,"B"
"1512","IMG_20200901_141517.jpg",6.76262227777778,51.4307323888889,"Mango","Du","Pave",-2,"C"
"1513","IMG_20200901_141517.jpg",6.76262227777778,51.4307323888889,"Pf","Du","Pave",-2,"B"
"1514","IMG_20200904_181709.jpg",6.75730819444444,51.4304611944444,"Pf","Du","Green",2,"B"
"1515","IMG_20200904_182048.jpg",6.75632983333333,51.4307707777778,"Pf","Du","Street",-1,"B"
"1516","IMG_20200904_182048.jpg",6.75632983333333,51.4307707777778,"Pf","Du","Street",-1,"B"
"1517","IMG_20200905_112250.jpg",6.76152527777778,51.4279118888889,"Multi","Du","Pave",-2,"C"
"1518","IMG_20200905_135147.jpg",6.76425952777778,51.4276209166667,"Pf","Du","Street",-2,"B"
"1519","IMG_20200905_135235.jpg",6.76330969444444,51.4275826944444,"Zit","Du","Street",2,"B"
"1520","IMG_20200905_135330.jpg",6.76232577777778,51.4277698888889,"Zit","Du","Street",-2,"B"
"1521","IMG_20200905_135406_Bokeh.jpg",6.762049,51.4278981944444,"Wasser","Du","House",2,"C"
"1522","IMG_20200909_063955.jpg",6.76773788888889,51.4300338888889,"Ora","Du","Trash",2,"B"
"1523","IMG_20200909_063955.jpg",6.76773788888889,51.4300338888889,"Pf","Du","Trash",2,"B"
"1524","IMG_20200909_151225.jpg",6.79298355555556,51.1977210555556,"Multi","Du","Green",-2,"B"
"1525","IMG_20200910_064241.jpg",6.76084936111111,51.4283193611111,"Pf","Du","Green",2,"C"
"1526","IMG_20200910_142808.jpg",6.77803558333333,51.4275222777778,"Kizi","Du","Green",-2,"C"
"1527","IMG_20200910_145000.jpg",6.77222580555556,51.4269889166667,"Pf","Du","Green",-1,"B"
"1528","IMG_20200910_145024.jpg",6.77184252777778,51.42697975,"Mango","Du","Green",-2,"C"
"1529","IMG_20200910_145819.jpg",6.76496569444444,51.4260096111111,"Pf","Du","Train",1,"C"
"1530","IMG_20200911_154446.jpg",6.76101213888889,51.428104,"Pf","Du","Pave",-1,"B"
"1531","IMG_20200911_154603.jpg",6.76087963888889,51.4286633611111,"Pf","Du","Pave",-2,"C"
"1532","IMG_20200911_160921.jpg",6.76545,51.4311378888889,"Pf","Du","Pave",-2,"B"
"1533","IMG_20200911_161226.jpg",6.76383077777778,51.4290354722222,"Pf","Du","Pave",-2,"B"
"1534","IMG_20200911_161527.jpg",6.76148811111111,51.4279462222222,"Pf","Du","Pave",-2,"B"
"1535","IMG_20200911_161611.jpg",6.76107427777778,51.4280006944444,"Zit","Du","Street",-2,"B"
"1536","IMG_20200911_184106.jpg",6.76209744444444,51.4260496111111,"Zit","Du","Green",1,"B"
"1537","IMG_20200911_194617.jpg",6.80637197222222,51.2064953888889,"Multi","D","Trash",2,"C"
"1538","IMG_20200911_195511.jpg",6.80762388888889,51.2084474722222,"Mango","D","Green",-2,"C"
"1539","IMG_20200911_195534.jpg",6.80766158333333,51.2085659444444,"Multi","D","Pave",-1,"B"
"1540","IMG_20200911_195611.jpg",6.80773363888889,51.2088198333333,"Multi","D","House",2,"C"
"1541","IMG_20200912_203551.jpg",6.76069525,51.4282026944444,"Multi","Du","Pave",-2,"C"
"1542","IMG_20200913_111706.jpg",6.75981108333333,51.4284216944444,"Multi","Du","House",2,"B"
"1543","IMG_20200914_174617.jpg",6.75958925,51.4282385555556,"Ora","Du","Green",1,"C"
"1544","IMG_20200914_175053.jpg",6.75713541666667,51.4305215,"Zit","Du","Pave",-2,"B"
"1545","IMG_20200915_071832.jpg",6.79266419444444,51.2209886944444,"Pf","D","Pave",2,"B"
"1546","IMG_20200915_151840.jpg",6.76208438888889,51.4279097777778,"Multi","Du","Pave",-2,"C"
"1547","IMG_20200916_063321.jpg",6.76782372222222,51.4306043055556,"Multi","Du","Trash",2,"C"
"1548","IMG_20200916_163309.jpg",6.7645935,51.4261737777778,"Pf","Du","Pave",-1,"C"
"1549","IMG_20200917_063159.jpg",6.76183569444444,51.4279111666667,"AOZ","Du","Street",-2,"C"
"1550","IMG_20200917_154920.jpg",6.78957677777778,51.2002203888889,"Pf","D","Train",-2,"B"
"1551","IMG_20200917_165600.jpg",6.76138927777778,51.4282441944444,"Ora","Du","Pave",-1,"C"
"1552","IMG_20200918_063633.jpg",6.76087983333333,51.428043,"Pf","Du","House",1,"C"
"1553","IMG_20200918_142323.jpg",6.75931338888889,51.4276483888889,"Pf","Du","Pave",-1,"B"
"1554","IMG_20200918_142327.jpg",6.75931338888889,51.4276483888889,"Kiba","Du","Pave",-2,"B"
"1555","IMG_20200918_184230.jpg",6.76112586111111,51.4281116388889,"Mango","Du","Street",-2,"C"
"1556","IMG_20200918_184243.jpg",6.76112427777778,51.4283017777778,"Pf","Du","House",-2,"C"
"1557","IMG_20200918_184715.jpg",6.76112586111111,51.4281116388889,"Pf","Du","Green",2,"C"
"1558","IMG_20200918_203512.jpg",6.76189127777778,51.4295387777778,"Multi","Du","House",2,"B"
"1559","IMG_20200919_125107.jpg",6.76205047222222,51.4297449722222,"Granat","Du","Pave",-1,"C"
"1560","IMG_20200919_131811.jpg",6.75872788888889,51.4304084722222,"Pf","Du","Street",-2,"B"
"1561","IMG_20200919_131920.jpg",6.75880177777778,51.4298568888889,"Wasser","Du","Pave",2,"B"
"1562","IMG_20200919_131940.jpg",6.75882638888889,51.4299172777778,"Granat","Du","Pave",-2,"C"
"1563","IMG_20200919_131946.jpg",6.75882638888889,51.4299172777778,"Zit","Du","Pave",-2,"C"
"1564","IMG_20200919_132003.jpg",6.75882638888889,51.4299172777778,"Pf","Du","Green",-1,"B"
"1565","IMG_20200919_132021.jpg",6.75882338888889,51.4298958888889,"Multi","Du","Pave",-2,"B"
"1566","IMG_20200919_132028.jpg",6.75915447222222,51.4301707777778,"Wald","Du","Pave",-2,"B"
"1567","IMG_20200919_132101.jpg",6.76055558333333,51.4296363888889,"Granat","Du","Pave",-2,"B"
"1568","IMG_20200919_132135.jpg",6.75915447222222,51.4301707777778,"Multi","Du","Green",-2,"B"
"1569","IMG_20200919_132233.jpg",6.75937183333333,51.4297332222222,"Pf","Du","Pave",2,"C"
"1570","IMG_20200919_132248_Bokeh.jpg",6.75884258333333,51.4298088888889,"Pf","Du","House",1,"C"
"1571","IMG_20200919_132304.jpg",6.75882308333333,51.4298073888889,"Multi","Du","Pave",2,"B"
"1572","IMG_20200922_063728.jpg",6.76200777777778,51.4278504722222,"Multi","Du","House",-1,"C"
"1573","IMG_20200922_063742.jpg",6.76213877777778,51.4279228888889,"Pf","Du","House",2,"B"
"1574","IMG_20200922_063742.jpg",6.76213877777778,51.4279228888889,"Kiba","Du","House",2,"B"
"1575","IMG_20200922_064157.jpg",6.76550730555556,51.4303416944444,"Pf","Du","House",2,"B"
"1576","IMG_20200922_160527.jpg",6.78576233333333,51.2171191388889,"Pf","D","Street",-2,"C"
"1577","IMG_20200922_160627.jpg",6.78712127777778,51.2170158888889,"Ora","D","Street",-2,"C"
"1578","IMG_20200922_160716.jpg",6.787928,51.2170396944444,"Ora","D","Street",-2,"B"
"1579","IMG_20200922_160731.jpg",6.78796158333333,51.2169370833333,"Pf","D","Street",-2,"C"
"1580","IMG_20200922_160743.jpg",6.787928,51.2170396944444,"Pf","D","Street",-2,"C"
"1581","IMG_20200922_161004.jpg",6.79025822222222,51.2172437777778,"Wald","D","Pave",1,"C"
"1582","IMG_20200922_161004.jpg",6.79025822222222,51.2172437777778,"Wald","D","Pave",1,"C"
"1583","IMG_20200922_161010.jpg",6.79025822222222,51.2172437777778,"Pf","D","Street",-2,"B"
"1584","IMG_20200922_161059.jpg",6.789558,51.2173292777778,"Pf","D","Pave",-1,"C"
"1585","IMG_20200922_161447.jpg",6.79262075,51.2203406388889,"Multi","D","Train",2,"B"
"1586","IMG_20200922_180417.jpg",6.76096386111111,51.4279080555556,"Pf","Du","Street",-2,"C"
"1587","IMG_20200922_183705.jpg",6.75160758333333,51.4334212777778,"Wasser","Du","House",2,"B"
"1588","IMG_20200924_064101.jpg",6.76870038888889,51.4304545277778,"Zit","Du","Green",1,"C"
"1589","IMG_20200924_070742.jpg",6.79252919444444,51.2208661944444,"Zit","D","Train",2,"B"
"1590","IMG_20200925_063843.jpg",6.76428969444444,51.4292615,"Wald","Du","Street",2,"C"
"1591","IMG_20200925_173408.jpg",6.76094688888889,51.4280376944444,"Kiba","Du","Green",2,"C"
"1592","IMG_20200925_173623.jpg",6.76003433333333,51.4280585277778,"Multi","Du","Green",2,"C"
"1593","IMG_20200925_173819.jpg",6.75723808333333,51.4303508055556,"Ora","Du","Pave",2,"B"
"1594","IMG_20200925_173845.jpg",6.75715261111111,51.4305635277778,"Pf","Du","Pave",-1,"C"
"1595","IMG_20200926_082624.jpg",6.76191997222222,51.43004525,"Multi","Du","House",2,"C"
